ClientID,Nom,Prénom,Email,Téléphone,Adresse,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,NuméroCarteCrédit,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte,TauxRemboursement,MontantTotalDepensé,AchatsSup5,CatégorieClient
dea4629f-da9a-4fa4-92df-10ba75def735,de7b0d745706162e121c42dca55b2c66,4d236810821e8e83a025f2a83ea31820,5a3627e821633b66eea3a49907d8503b@masked.com,masked,masked,Port Jonathanton,82825,Yemen,1964-12-29,56-65,M,**** **** **** 1502,Discover,01,909.46,Particulier,4,1206.2,2024-11-19,professional,Mode,9,301.55,54,5,555.32,Très mécontent,False,Paypal,Suspendu,0.46038799535732056,650.88,False,Gros Acheteur
c1f8e522-6db3-4904-8896-6db7791d1db8,30bb747c98bccdd11b3f89e644c4d0ad,7bfcc746dd3ae3853c4f0ef95551e22e,0f5c79238d3049f11898c46b4f8fc06b@masked.com,masked,masked,Jacksonton,52984,Ecuador,1963-12-21,56-65,M,**** **** **** 2844,Mastercard,01,3871.55,Entreprise,0,0.0,2023-11-21,nice,Mode,6,0.0,47,4,451.33,Très mécontent,True,Virement,Inactif,0.0,-451.33,False,Petit Acheteur
ce8e8225-3f58-41fe-a331-8cbf7113bbbc,56c052be7cc218dbc1a4092a9db64c50,f311f079854661d7b4c0e8222a70c420,b56cf9a7b00e9ca37c65dac5a14486c8@masked.com,masked,masked,North Lauren,98527,United States Virgin Islands,1968-01-14,56-65,M,**** **** **** 1471,Diners Club / Carte Blanche,01,4634.42,Entreprise,3,658.1,2023-02-12,day,Alimentation,1,219.37,38,5,282.24,Neutre,True,Virement,Inactif,0.42887099225041786,375.86,False,Bon Client
427f4e6a-9c82-44e9-9c12-f1ead35c7fd1,8394f0347c184cf156ac5924dccb773b,a08372b70196c21a9229cf04db6b7ceb,aa5befc3a74fb55130b52428f82a662a@masked.com,masked,masked,Lake Teresahaven,7261,Belarus,1947-05-01,65+,F,**** **** **** 3510,VISA 16 digit,01,3020.69,Particulier,15,2353.3,2024-10-17,that,Sport,7,156.89,46,2,144.97,Très satisfait,True,Cryptomonnaie,Suspendu,0.0616028555645264,2208.3300000000004,True,Gros Acheteur
8e47d7d6-9ec9-4828-9642-9efa3c2e50d6,d840538de0ba0c58268e54a9a49f29ab,b680c26b4ebbd087104c20cca189af59,161d8b535b7aeef83d19438bbe6bc60a@masked.com,masked,masked,Port Davidtown,16885,Rwanda,1994-10-26,26-35,M,**** **** **** 7394,Maestro,01,129.44,Particulier,16,7967.16,2024-02-03,art,Mode,10,497.95,77,5,700.49,Satisfait,True,Paypal,Suspendu,0.08792217050994332,7266.67,True,VIP
410f7019-5a66-4fd6-8c7b-3ec50c1408f5,3c31a642927cf90adfce8e94bc3ab80e,d8ea48bc5a82a9fd6b80f70dd51fc30c,1bb99ff2ded3153589c8c37786716f71@masked.com,masked,masked,Sanchezhaven,71186,Isle Of Man,1956-11-27,65+,F,**** **** **** 4744,Maestro,01,2299.67,Entreprise,8,3199.07,2024-07-05,memory,Sport,6,399.88,71,1,153.94,Très mécontent,False,Carte bancaire,Suspendu,0.04812023494328039,3045.13,True,Gros Acheteur
5ebd9bb4-b84f-44f3-97e3-ff5476f5b08d,5cb8d6b6c6d88582c1dd77bf6b6f6163,2a5ea26afb2c1fdbd0e7ab0941b9b9ab,77c8fba272480208618f43fc8eefbbf9@masked.com,masked,masked,Daleborough,65960,Guyana,1992-12-17,26-35,M,**** **** **** 7072,American Express,01,2614.84,Particulier,12,2914.18,2024-06-25,it,Mode,4,242.85,52,0,0.0,Très satisfait,False,Paypal,Actif,0.0,2914.18,True,Gros Acheteur
d9ea86da-8860-42ba-b58d-42f2c9d9dab9,371db11ba618e17004c70d082b64d2b7,61409aa1fd47d4a5332de23cbf59a36f,ad8015c9a8cb92bb9f9cbf22d2418edd@masked.com,masked,masked,Erikport,84944,Netherlands,1983-06-24,36-45,M,**** **** **** 0556,Diners Club / Carte Blanche,01,3610.51,Entreprise,12,5363.48,2023-05-27,million,Électronique,6,446.96,93,5,191.34,Satisfait,False,Cryptomonnaie,Inactif,0.03567459932730243,5172.139999999999,True,VIP
5f4047c1-4c27-4f7a-a0cb-208f0f594f23,9d790c636ca1469d3f978cdda99c7439,dfeacdebdd52607b78a0eca093c2ed7a,74f1674bbbf42bb81834f5e62fdda4d8@masked.com,masked,masked,Tiffanybury,89660,Philippines,1941-01-18,65+,F,**** **** **** 1876,American Express,01,1143.46,Particulier,5,839.92,2023-05-03,them,Maison,8,167.98,64,5,306.91,Très satisfait,True,Virement,Suspendu,0.3654038479855225,533.01,False,Bon Client
8155600a-6f28-4bcd-bbf7-d0d3bbdae5a1,d28810ed76d0a5bd1b7ca4c1e4372b02,40d18d5a7ae85f9597a40f1306041fd1,41fc211778501c65b34cbc8cb761a02f@masked.com,masked,masked,New Hollyside,14069,Singapore,1942-03-08,65+,F,**** **** **** 5077,Discover,01,4710.73,Particulier,13,1659.0,2024-04-30,kid,Maison,10,127.62,46,2,373.67,Neutre,False,Carte bancaire,Actif,0.22523809523809524,1285.33,True,Gros Acheteur
bec87da6-ce66-4225-bfd4-67ee54d195b0,5e4f5f9dcb97db3bf3c9093f518fade4,6a1a376d8169cfc1835f59ac934edbb7,90ce24b01a3d323344d37d2f0e8c67c9@masked.com,masked,masked,Catherineton,49122,Romania,1954-04-25,65+,F,**** **** **** 0367,JCB 16 digit,01,2677.79,Particulier,13,4595.48,2024-06-03,director,Maison,3,353.5,8,5,50.47,Très mécontent,True,Virement,Actif,0.010982530660562118,4545.009999999999,True,Gros Acheteur
0c05d221-9810-431b-8bd8-ed511ce5a69c,b34c7c6fbe78d3825bd9496c54e5eeeb,06475174d922e7dcbb3ed34c0236dbdf,6b8619c6378c44858fbdddf357c38b35@masked.com,masked,masked,Timothyborough,76987,Cote D'Ivoire,1959-07-06,65+,M,**** **** **** 5690,Discover,01,2513.24,Entreprise,0,0.0,2023-09-06,describe,Mode,1,0.0,50,5,767.44,Très satisfait,True,Carte bancaire,Inactif,0.0,-767.44,False,Petit Acheteur
47633d56-2e53-4c51-8238-d8f6dd2b660d,cbfc7528b1d7246b81d7b70f63fa0376,6aa8d4d501a7e1d67c6dbf8c8138b897,c6227db623673f9c88138da34674c9e0@masked.com,masked,masked,Port Christina,95149,Lithuania,1995-09-14,26-35,F,**** **** **** 1416,American Express,01,680.56,Particulier,7,2522.11,2023-06-06,collection,Maison,1,360.3,3,0,0.0,Très satisfait,True,Paypal,Suspendu,0.0,2522.11,True,Gros Acheteur
910d9481-a3ff-497b-ab89-45f6a412bb3c,279ede0c6bdbd7d26309becd159053d8,0513a3da7ff53b1aeb42245ebcc5a16e,af7daf8761eabd043c8671872ad3aa2d@masked.com,masked,masked,Graychester,87880,Uzbekistan,2004-09-23,19-25,F,**** **** **** 4642,American Express,01,2840.03,Particulier,11,211.44,2024-10-23,rise,Sport,3,19.22,35,4,310.21,Neutre,True,Virement,Inactif,1.46713015512675,-98.76999999999998,True,Acheteur Régulier
90f0f44a-d688-44d4-9278-9fc9844ae0c4,ed63fc91500594c3086714f86b3001e4,a457529c4fc8ca95e65012a109661826,fb15d3db96bd7de82e8d296663ee3a62@masked.com,masked,masked,Williamburgh,62336,Gibraltar,1953-08-03,65+,M,**** **** **** 8890,Maestro,01,2881.18,Entreprise,6,1431.96,2023-07-23,day,Maison,2,238.66,22,4,219.27,Très mécontent,True,Cryptomonnaie,Inactif,0.1531257856364703,1212.69,True,Gros Acheteur
ccdbbb71-d844-403c-8df7-9eb8b9f99bef,0db7e7a347aaa68a26218df2a01c99c6,e39e74fb4e80ba656f773669ed50315a,4ef7a1ca4fc054eccd26d0acf192ac99@masked.com,masked,masked,Shelbymouth,54314,Marshall Islands,1969-04-02,56-65,F,**** **** **** 4470,VISA 16 digit,01,2207.17,Entreprise,0,0.0,2023-05-17,take,Alimentation,6,0.0,44,3,454.63,Satisfait,True,Carte bancaire,Actif,0.0,-454.63,False,Petit Acheteur
398191de-f3d4-49ed-a732-320e2c1f502b,0d178dd9904716651a1b0cd7c9882568,b08c5a0f666c5f8a83a7bcafe51ec49b,69f89f69845801d538350e9e6029b702@masked.com,masked,masked,Sarahville,85717,Turks And Caicos Islands,1943-05-08,65+,M,**** **** **** 7126,Mastercard,01,541.47,Entreprise,18,4439.17,2024-10-30,in,Électronique,0,246.62,58,5,681.01,Mécontent,False,Virement,Actif,0.15340930849685863,3758.16,True,Gros Acheteur
40a9e315-f94b-42f8-9c8e-ef989f4c9ad2,d840538de0ba0c58268e54a9a49f29ab,82052cd94092c364ff8c58e83c220605,1caa3f406eee29b81acd50dcc586fc1e@masked.com,masked,masked,Lake Thomas,73126,Switzerland,1951-09-17,65+,M,**** **** **** 7134,Diners Club / Carte Blanche,01,271.59,Entreprise,7,1283.46,2025-01-06,road,Sport,2,183.35,80,4,36.67,Très satisfait,False,Paypal,Suspendu,0.02857120595889237,1246.79,True,Gros Acheteur
81e87a0a-a688-40a2-8abc-16b13f69758e,9c0ca0cabbd78a5a02bf8447347eced5,85b103482a20682da703aa388933a6d8,b9d15d04f5fd38c3d4fd47f0f1e122d9@masked.com,masked,masked,East Lauriefort,14753,Antarctica (The Territory South Of 60 Deg S),1980-10-18,36-45,F,**** **** **** 6380,JCB 16 digit,01,1527.83,Particulier,7,1725.64,2023-11-20,law,Sport,5,246.52,26,1,7.86,Mécontent,False,Paypal,Suspendu,0.00455483183050926,1717.7800000000002,True,Gros Acheteur
42027a1d-4e70-47c4-909e-d806cfa84b61,a97fedbce30ecfbc5f77f23789b0ee00,eca8a333da0c21dfccd2b15d33e01d5d,ad33451f63cf4d8858b729e039db30da@masked.com,masked,masked,East Makayla,7206,Montenegro,2004-03-24,19-25,M,**** **** **** 5996,VISA 19 digit,01,4351.24,Particulier,13,4957.62,2024-06-06,produce,Maison,6,381.36,68,0,0.0,Très mécontent,False,Cryptomonnaie,Inactif,0.0,4957.62,True,Gros Acheteur
08cce0c8-48f0-4dd4-8165-34c5961c4062,8f2d58e32d065296e0ddcff5f6509a9f,3ae88db6f9e6f36dd211430fa71ea257,3b84b594ae221dc5196efebc8aefcb82@masked.com,masked,masked,South Keithhaven,16946,Slovenia,1943-11-29,65+,M,**** **** **** 2041,American Express,01,3112.43,Entreprise,12,4514.23,2023-10-16,everybody,Électronique,8,376.19,79,4,792.55,Satisfait,True,Carte bancaire,Actif,0.17556704022612937,3721.6799999999994,True,Gros Acheteur
35ee1c44-8bb1-421f-a742-f3d62a480994,1b6ecd67f81e2b0afdd6b0efb432255c,150c16d9d096e70af3596111d7402397,ddd2368fb535213482270435b344c81a@masked.com,masked,masked,New Matthew,796,Western Sahara,1958-10-15,65+,F,**** **** **** 5340,American Express,01,4205.05,Entreprise,13,137.26,2023-12-19,next,Électronique,8,10.56,48,3,138.36,Mécontent,True,Paypal,Suspendu,1.0080139880518726,-1.1000000000000227,True,Acheteur Régulier
c63ba2db-1b4d-4d56-8477-2c7b7fa67b4e,654dab06fcf6ba54b5f02563fd7712c6,bc4a4c9059dd89610dfea9f632841772,b198cce11de3d9d3a5e15cebb0122079@masked.com,masked,masked,Lake Loganland,51609,Bangladesh,1967-04-05,56-65,M,**** **** **** 5353,Discover,01,230.91,Entreprise,1,77.36,2024-01-12,heavy,Électronique,7,77.36,80,0,0.0,Mécontent,True,Paypal,Suspendu,0.0,77.36,False,Petit Acheteur
e11b776d-d96e-4419-80d9-79f77c7dd36f,b94117a4f34d059415384d951ab529c9,02741b0009c596be71a2fbeda099af97,0cf29f168a4c13b7134c47e64a6e8291@masked.com,masked,masked,Hoganport,53554,Australia,1957-05-20,65+,F,**** **** **** 3724,VISA 19 digit,01,4870.49,Particulier,6,871.21,2024-12-19,yes,Maison,10,145.2,82,2,23.41,Neutre,False,Virement,Inactif,0.026870674119902203,847.8000000000001,True,Bon Client
6834fc6f-40f9-4945-8619-b4491afe9062,bf8413517bd150c6f939d01a0f371302,83f021a78fd8265c1cfc3f93da7caa40,469568b98e48bda969c9ae9a60215c8d@masked.com,masked,masked,South David,65628,Cote D'Ivoire,1960-01-19,56-65,F,**** **** **** 6824,American Express,01,3787.52,Entreprise,17,7925.66,2024-02-28,agree,Maison,1,466.22,59,4,397.8,Très mécontent,False,Paypal,Suspendu,0.0501914036181214,7527.86,True,VIP
66e9d949-3c14-4595-9a36-f124bfa9d35a,5cf73e808193af68b60d465bf312e789,861a744bccc0da5432f097d5838e4b83,5103d0c13738444caf6528efefe7708a@masked.com,masked,masked,Paulview,8046,American Samoa,1938-03-06,65+,M,**** **** **** 9203,Diners Club / Carte Blanche,01,2887.95,Particulier,17,2897.5,2024-05-27,respond,Alimentation,3,170.44,1,0,0.0,Satisfait,False,Virement,Actif,0.0,2897.5,True,Gros Acheteur
9a0b71df-9d59-4fae-9294-1d8075e439ab,67d36db472159fcb8c55e03a052bcb74,b23d4c8084990d65b1904efa034881d3,bc3b39773db7a8def21b4c024d21a2cb@masked.com,masked,masked,East Patriciaport,10786,Martinique,1959-01-29,65+,F,**** **** **** 3595,American Express,01,4036.01,Particulier,2,817.72,2024-09-22,he,Sport,4,408.86,17,1,105.84,Neutre,False,Cryptomonnaie,Suspendu,0.12943305777038594,711.88,False,Bon Client
609f8234-efac-4a39-a86f-a5bc2de4ee4a,3228635b89112e2c641f5e5cc44e19fe,73719c8d7efd8a65bb6cb91f62fff81a,bf3dba39819ac2932a3aad41cddf5282@masked.com,masked,masked,Sarahshire,97706,Korea,1969-06-30,56-65,M,**** **** **** 1140,JCB 15 digit,01,2063.65,Particulier,1,153.01,2025-02-05,thank,Électronique,1,153.01,84,5,588.12,Très satisfait,True,Virement,Actif,3.8436703483432457,-435.11,False,Acheteur Régulier
8f102c46-1f4a-4d0f-925e-17b4076249b8,5257e05cde806e07b405ddcce85114d2,79313848ceb6b2f0db6226af25fdfa61,fd441a7099581120619a89ee78d7e0b2@masked.com,masked,masked,Lake Carolynmouth,92457,Russian Federation,1941-10-11,65+,M,**** **** **** 7326,JCB 16 digit,01,948.6,Entreprise,18,6604.17,2024-08-06,mean,Maison,5,366.9,8,1,9.74,Très mécontent,False,Paypal,Suspendu,0.0014748257540311651,6594.43,True,VIP
dd2cd820-1a4d-4089-b2a2-6aa4865a27be,69c9d1d2794954143285907d015d0050,64730ca35ed9274ff6aa8a719407fe53,818f223e554269482dbddcb346241737@masked.com,masked,masked,Kathrynberg,86053,Falkland Islands (Malvinas),1941-08-21,65+,M,**** **** **** 0652,Discover,01,3684.81,Entreprise,19,1409.34,2023-06-16,interesting,Mode,3,74.18,79,5,901.05,Très satisfait,False,Paypal,Inactif,0.6393418195751203,508.28999999999996,True,Gros Acheteur
ddeac556-0052-4557-8e1d-faf95c1d598c,eed03bcd7b3a6e7a58d5bfc0ef187f8d,f455c402cdcd2021d2b2f4d0f2e91816,92d55d9faf4f38978e06b49649ca4b10@masked.com,masked,masked,Sharontown,10025,French Guiana,1994-09-08,26-35,F,**** **** **** 5913,Diners Club / Carte Blanche,01,4465.09,Entreprise,18,330.94,2024-01-03,suddenly,Mode,0,18.39,10,1,125.01,Mécontent,True,Virement,Actif,0.3777421889164199,205.93,True,Acheteur Régulier
ae3d4f78-81fa-48d3-8197-c550f78b7070,8bd7a1153a88761ad9d37e2f2394c947,dfeacdebdd52607b78a0eca093c2ed7a,2e334c5a540dc3c4e117204a2c8efb2c@masked.com,masked,masked,East Alyssa,72102,Svalbard & Jan Mayen Islands,1994-05-17,26-35,F,**** **** **** 3070,JCB 15 digit,01,1215.37,Entreprise,17,2018.1,2024-05-15,model,Alimentation,7,118.71,22,1,108.94,Neutre,False,Cryptomonnaie,Suspendu,0.053981467717159705,1909.1599999999999,True,Gros Acheteur
d67cdad9-19a8-47a8-812e-cf9e179e1c95,573ad19d284b4fd9d735c99dc94af893,ef87ac86a4e22f05b92891641532972f,3a982b42d2d90f782e95c582fa00a4d5@masked.com,masked,masked,South Elizabeth,13957,Solomon Islands,1967-09-27,56-65,F,**** **** **** 0059,JCB 16 digit,01,1344.3,Entreprise,5,1112.91,2023-08-12,training,Sport,7,222.58,95,3,460.65,Très mécontent,False,Carte bancaire,Inactif,0.4139148718225193,652.2600000000001,False,Gros Acheteur
d38cab2c-2078-422a-8a8d-381b991a4de9,7fd9a94f143d2bd19e98b3844a45d3ac,09084cc0cda34fd80bfa3cc0ae8fe3dc,43e78cf3daec572fc2c842b19aab4de5@masked.com,masked,masked,Lake Hailey,53586,Liberia,1989-12-15,36-45,M,**** **** **** 4389,JCB 16 digit,01,4879.55,Entreprise,16,3133.32,2024-04-27,expert,Maison,6,195.83,50,1,46.09,Neutre,True,Carte bancaire,Inactif,0.014709637062285372,3087.23,True,Gros Acheteur
ecfda918-6425-467c-9860-b5dcbb4684da,66f9d11847e3a16fe4abe540da128701,428c841430ea18a70f7b06525d4b748a,a9c891154e78d29c22a88cf11efe8eef@masked.com,masked,masked,West Ryanport,98821,Fiji,1970-11-25,46-55,F,**** **** **** 1512,VISA 16 digit,01,4542.23,Entreprise,17,4771.15,2023-08-04,start,Maison,10,280.66,75,3,311.52,Mécontent,False,Paypal,Suspendu,0.06529243473795626,4459.629999999999,True,Gros Acheteur
e8a271e3-91e0-422f-af6a-1b1746f219a9,a0a1e71392fc13041b04f743c6727ca2,87ee0597c41d7ab8c074d7dc4794716d,0fc7279891cf2b014d8d15b38bf1d814@masked.com,masked,masked,Lake Timothyfurt,28539,Nepal,1984-12-21,36-45,F,**** **** **** 5568,VISA 16 digit,01,4144.9,Particulier,9,318.15,2023-02-17,drop,Électronique,10,35.35,84,5,730.83,Très mécontent,True,Cryptomonnaie,Actif,2.2971239981140976,-412.68000000000006,True,Acheteur Régulier
61e9f38b-4542-488f-92dd-dcb33e517166,835280a77b2523de1e54a476801401f9,5447aa4026288039fccf95cf270282b3,26b2fa4b91a7d2962b45b6021b14aaab@masked.com,masked,masked,Brandyville,98721,Saint Barthelemy,1941-06-20,65+,M,**** **** **** 1546,Mastercard,01,3621.03,Particulier,18,3538.82,2024-08-27,personal,Sport,7,196.6,86,4,563.04,Mécontent,True,Virement,Suspendu,0.15910388208498877,2975.78,True,Gros Acheteur
108c5ee9-0ded-453a-8b7e-b2ff7203a20c,cfc43401cd57f441b2f31cd2ab7524c1,5916063f0789292c9b50f68dd85b43ce,052e4f2e6f4e273b82df3beb1f15f7ef@masked.com,masked,masked,Port Pamelaside,11603,Korea,1935-07-02,65+,F,**** **** **** 5718,VISA 16 digit,01,1693.47,Entreprise,8,954.55,2024-08-21,concern,Électronique,10,119.32,26,0,0.0,Très satisfait,False,Paypal,Suspendu,0.0,954.55,True,Bon Client
09da6cc8-ac5e-4a3f-900e-a03a82444dea,c9ce09edec407346a358bc6bfe0b5dde,f00a5998c29601848a83c00a8296d8e4,016d44ea8cc52b9301b6bd6acdf318ec@masked.com,masked,masked,Jaredfurt,53255,Mozambique,1974-07-03,46-55,M,**** **** **** 2961,Maestro,01,2994.35,Entreprise,6,896.19,2023-11-09,business,Sport,5,149.37,87,3,18.32,Neutre,False,Carte bancaire,Suspendu,0.02044209375244089,877.87,True,Bon Client
ca48371e-efc2-4bec-9913-ef333b73cc84,7a3b691731db2969498907b960183633,01d4848202a3c7697ec037b02b4ee4e8,45e50d8f1915b48724d261255ee4b344@masked.com,masked,masked,South Jasonbury,70426,Oman,1952-08-15,65+,M,**** **** **** 2911,JCB 16 digit,01,496.73,Particulier,14,247.02,2023-05-15,common,Mode,5,17.64,47,0,0.0,Neutre,True,Cryptomonnaie,Inactif,0.0,247.02,True,Acheteur Régulier
390a0b2d-9f40-442b-af89-d229406074a8,544fe6cda7be748b64895a1a84b8b3bc,4d236810821e8e83a025f2a83ea31820,60ead5b9cfc2849bd8bbcdd7fc22a75f@masked.com,masked,masked,East Rebecca,67924,Faroe Islands,1992-12-09,26-35,M,**** **** **** 8922,JCB 16 digit,01,4805.07,Particulier,17,421.88,2023-06-25,so,Électronique,2,24.82,49,3,135.81,Satisfait,True,Carte bancaire,Suspendu,0.3219161846970703,286.07,True,Acheteur Régulier
e8f08680-b1b6-444c-a012-63b9e4a65590,887053c1752eed78e4da27db447bbee2,04b97f2a35d9e016a05f844ea3b94dd4,79131a678bb58044875b1d96633a484f@masked.com,masked,masked,Port Lynn,82115,Chile,1973-08-20,46-55,M,**** **** **** 2246,Maestro,01,623.78,Entreprise,13,2787.73,2023-10-22,scientist,Mode,6,214.44,12,3,49.56,Très satisfait,True,Paypal,Actif,0.017777905320816578,2738.17,True,Gros Acheteur
4fc3ecc7-5277-4468-8035-3906e37dc7f7,9c0ca0cabbd78a5a02bf8447347eced5,eca8a333da0c21dfccd2b15d33e01d5d,2187a197ee7c4e99cafc00f5321d7bbd@masked.com,masked,masked,Lake Wyattmouth,11795,Saint Kitts And Nevis,1957-03-28,65+,F,**** **** **** 0576,JCB 16 digit,01,3440.14,Entreprise,18,8275.99,2025-01-16,career,Sport,7,459.78,43,4,516.93,Mécontent,True,Carte bancaire,Actif,0.062461409450712234,7759.0599999999995,True,VIP
ed580e89-e006-403e-9c71-7f540cf0a3ed,63b0fc998685327831f96bbe7b07b7e2,c1f80eddea77f14650a2062dda3eb15c,5dd8c0932c527be1025cac67da6217e8@masked.com,masked,masked,East Jennifer,20672,India,1940-05-30,65+,F,**** **** **** 8028,VISA 16 digit,01,3735.45,Particulier,9,4260.8,2023-02-19,wish,Sport,1,473.42,20,5,57.23,Mécontent,False,Cryptomonnaie,Inactif,0.013431749906120914,4203.570000000001,True,Gros Acheteur
15a37808-5775-4eae-bd4c-0b8029d30814,6a8a7b727333111f093a178dadc6695f,6fa95b1427af77b3d769ae9cb853382f,055e1ac6548890c44eaa937b32aa2116@masked.com,masked,masked,Victorport,54116,Serbia,1957-01-30,65+,F,**** **** **** 1696,VISA 16 digit,01,2853.53,Entreprise,16,4649.06,2024-02-18,culture,Sport,10,290.57,48,0,0.0,Neutre,True,Virement,Inactif,0.0,4649.06,True,Gros Acheteur
905280d7-6f02-4c6c-a961-4bcf29722c7f,619049426254b87c1f4832cfa9914a20,dfeacdebdd52607b78a0eca093c2ed7a,51a9209f9810abeeee0a2c87a71a93d2@masked.com,masked,masked,Wrightville,63945,Svalbard & Jan Mayen Islands,1982-03-04,36-45,F,**** **** **** 6376,Mastercard,01,2070.29,Entreprise,3,1391.44,2024-12-23,candidate,Alimentation,5,463.81,2,0,0.0,Neutre,True,Paypal,Actif,0.0,1391.44,False,Gros Acheteur
6604966c-ee6d-497a-ac2c-bacacee304db,22ef5d9468d7aa2f806d865b88a27a52,e8b579fe36f15209c6f167396a46b04e,474d74751ad752e8b95fdb98870785f4@masked.com,masked,masked,Brownview,93060,Northern Mariana Islands,1978-11-11,46-55,M,**** **** **** 7108,Mastercard,01,4138.45,Entreprise,8,1959.05,2025-01-29,field,Électronique,6,244.88,39,3,59.39,Neutre,False,Carte bancaire,Inactif,0.030315714249253466,1899.6599999999999,True,Gros Acheteur
41603a2b-dc1a-4011-b8de-b9e2ed20eef0,f30b7f25f10afc8546d3b1cef55f1f05,48718b4f39c52763a2f3e72d17e2db1e,eee79f817701981c3941fa1e2613ba22@masked.com,masked,masked,West Peter,38012,Guernsey,1984-06-04,36-45,M,**** **** **** 4698,JCB 16 digit,01,2525.17,Entreprise,1,75.01,2023-06-01,former,Alimentation,0,75.01,38,0,0.0,Mécontent,False,Carte bancaire,Actif,0.0,75.01,False,Petit Acheteur
7caa4221-bdff-4563-b4c8-60f4203e8082,3e738d48b1ea27eef2dcdd7bdb33e46a,e8b579fe36f15209c6f167396a46b04e,5ef844b0d29c6ce6ff48c9126263a2d4@masked.com,masked,masked,Michelleborough,36143,Netherlands,1951-04-02,65+,F,**** **** **** 2395,Mastercard,01,2916.76,Particulier,13,422.14,2023-09-08,because,Sport,9,32.47,66,5,361.08,Satisfait,True,Cryptomonnaie,Suspendu,0.8553560430189037,61.06,True,Acheteur Régulier
4d61a8c2-c3eb-43c7-a25d-aca5565976f5,9c0ca0cabbd78a5a02bf8447347eced5,37905b9b4fdb8fa311b30448254d51fe,e4a694151a176c72a37482632848df51@masked.com,masked,masked,New Jenna,95352,Niger,1941-05-15,65+,F,**** **** **** 5354,American Express,01,3331.55,Particulier,5,1735.93,2024-03-23,always,Mode,2,347.19,89,5,642.51,Satisfait,False,Carte bancaire,Actif,0.3701243713744218,1093.42,False,Gros Acheteur
7a90cae9-0140-432d-a7b7-e7dde807464b,96641e4a5a09e69b32236adbdfd55407,2344521e389d6897ae7af9abf16e7ccc,071e05c95c1d3168c5c7e85a7a11e4a3@masked.com,masked,masked,Lisaberg,17145,Kazakhstan,1959-11-06,65+,F,**** **** **** 7090,VISA 16 digit,01,4380.11,Particulier,13,1343.86,2023-05-22,sea,Alimentation,0,103.37,57,2,191.0,Satisfait,False,Cryptomonnaie,Inactif,0.1421279002277023,1152.86,True,Gros Acheteur
96c65a8e-f955-46db-9505-831db18d0923,c1d650b2c90c2a2716c61d1236fb4681,93b63feb993716772ef3b15b08b8e8a8,e5148bc0718de493e2f5e74cc3d50045@masked.com,masked,masked,North Jenniferville,12479,Yemen,1956-01-06,65+,F,**** **** **** 8627,JCB 16 digit,01,3576.86,Particulier,9,1660.23,2023-06-17,center,Mode,3,184.47,15,1,73.27,Mécontent,True,Virement,Actif,0.04413243948127669,1586.96,True,Gros Acheteur
5bd4b42a-4163-4c4a-9b73-66669867dcbf,b46489c11cc0cf01e2f987c0237263f9,885383f16fccd10370814fcd862aa10d,a4f178aa767a760f1b0a910cd65dbdff@masked.com,masked,masked,Christopherport,66760,Antarctica (The Territory South Of 60 Deg S),1971-04-16,46-55,M,**** **** **** 9246,Mastercard,01,3384.86,Entreprise,12,5452.51,2024-01-18,sound,Sport,4,454.38,51,2,256.27,Satisfait,False,Paypal,Inactif,0.0470003723055987,5196.24,True,VIP
878a6580-0e63-45a0-98ac-a36aa6494c62,e61848e69651efbf51fe5650c0b41a35,37905b9b4fdb8fa311b30448254d51fe,ad5c63f92420a7fea1d6b70741d691a8@masked.com,masked,masked,South Jacqueline,58030,Senegal,1992-11-13,26-35,F,**** **** **** 8353,VISA 16 digit,01,3226.45,Entreprise,19,5878.99,2025-01-13,north,Maison,6,309.42,27,3,412.18,Mécontent,False,Paypal,Actif,0.0701106822770578,5466.8099999999995,True,VIP
cc9388d5-a1c1-435b-bfc4-d8d45254cbcb,6ea1e24d60afddf388b06f8243c45b70,61409aa1fd47d4a5332de23cbf59a36f,3447db2e1891060243d7f38023994f63@masked.com,masked,masked,Richborough,57494,Bosnia And Herzegovina,1995-03-18,26-35,M,**** **** **** 9278,Diners Club / Carte Blanche,01,2893.7,Entreprise,13,3728.49,2024-03-08,where,Mode,3,286.81,14,3,449.06,Mécontent,False,Carte bancaire,Suspendu,0.12044017819546252,3279.43,True,Gros Acheteur
d02093f9-30e3-43f7-818e-3e8f2e9875cb,1561da775579aeed13a3cc97040bf352,54bd05568f5307e72e96392eaa0e766d,b16acf189cfc8681f4dec7b44ac4cca9@masked.com,masked,masked,Port Stephenhaven,55408,Czech Republic,1987-06-30,36-45,F,**** **** **** 7383,American Express,01,988.6,Particulier,11,4986.98,2024-08-19,despite,Maison,3,453.36,94,5,562.82,Mécontent,True,Cryptomonnaie,Suspendu,0.1128578819245315,4424.16,True,Gros Acheteur
